True Yield,Prediction_Ours_500
29.91552733,50.0-60.0
0.0,0.0-15.0
29.68665622,50.0-60.0
5.094725505,15.0-30.0
41.46468331,0.0-15.0
19.42152909,30.0-40.0
58.32558385,15.0-30.0
41.80838188,50.0-60.0
51.07128287,15.0-30.0
82.40046293,0.0-15.0
67.97015702,30.0-40.0
32.5166032,30.0-40.0
33.74087377,30.0-40.0
95.38648822,50.0-60.0
16.76617673,15.0-30.0
45.08048043,0.0-15.0
3.434831672,0.0-15.0
49.51819322,30.0-40.0
89.47412112,0.0-15.0
1.859601121,30.0-40.0
17.87933698,0.0-15.0
47.2768797,50.0-60.0
8.073391293,0.0-15.0
0.39886034,50.0-60.0
6.999679881,50.0-60.0
50.58289676,0.0-15.0
41.28466002,50.0-60.0
12.21281347,60.0-70.0
37.39742705,50.0-60.0
24.6686189,50.0-60.0
5.005508734,30.0-40.0
14.02250347,30.0-40.0
11.0075153,50.0-60.0
28.39783953,30.0-40.0
13.63572226,50.0-60.0
60.25206697,50.0-60.0
26.96354436,50.0-60.0
72.98033012,50.0-60.0
0.695297498,15.0-30.0
13.02243467,15.0-30.0
2.118660091,0.0-15.0
0.747631534,70.0-85.0
74.20453315,0.0-15.0
64.96884309,15.0-30.0
0.0,0.0-15.0
26.14998957,40.0-50.0
1.44008073,15.0-30.0
28.75149591,0.0-15.0
51.15306518,30.0-40.0
5.460903942,0.0-15.0
63.06191521,15.0-30.0
54.63079808,40.0-50.0
0.0,15.0-30.0
41.68551837,15.0-30.0
16.57162393,0.0-15.0
37.07516302,40.0-50.0
2.249906301,30.0-40.0
6.90640733,40.0-50.0
12.88972347,40.0-50.0
36.62142901,70.0-85.0
14.51047679,40.0-50.0
54.56358173,15.0-30.0
79.01720716,15.0-30.0
0.546829898,0.0-15.0
53.12382569,0.0-15.0
50.10463357,0.0-15.0
81.35759178,30.0-40.0
9.850315112,50.0-60.0
50.4472159,15.0-30.0
13.57914578,0.0-15.0
49.15467449,0.0-15.0
16.82018282,15.0-30.0
83.08846167,30.0-40.0
3.551606076,30.0-40.0
59.21092574,15.0-30.0
11.13292009,50.0-60.0
43.16671419,70.0-85.0
41.0055284,40.0-50.0
0.0,50.0-60.0
16.85702349,0.0-15.0
11.59336493,30.0-40.0
43.182647,40.0-50.0
14.11480355,50.0-60.0
33.41994964,50.0-60.0
77.95754061,85.0-100.0
0.0,85.0-100.0
31.17670784,0.0-15.0
64.66756982,0.0-15.0
5.492602222,30.0-40.0
79.87241595,30.0-40.0
0.0,50.0-60.0
46.74806516,70.0-85.0
0.788355769,50.0-60.0
20.85782482,40.0-50.0
57.74229286,40.0-50.0
59.18255708,70.0-85.0
7.74850436,40.0-50.0
60.52865164,40.0-50.0
44.44845486,0.0-15.0
37.08529427,40.0-50.0
0.968826586,50.0-60.0
8.674987339,50.0-60.0
2.256359852,30.0-40.0
72.63770939,30.0-40.0
0.836644888,70.0-85.0
16.04854773,30.0-40.0
40.45135336,0.0-15.0
44.55887608,15.0-30.0
7.641917878,0.0-15.0
16.70711364,15.0-30.0
45.3883139,0.0-15.0
46.52870973,15.0-30.0
66.50686069,85.0-100.0
66.42814295,0.0-15.0
0.0,0.0-15.0
2.785991996,40.0-50.0
11.25218088,30.0-40.0
38.7528241,0.0-15.0
83.65366275,70.0-85.0
24.48223218,40.0-50.0
26.57993699,40.0-50.0
0.419612341,30.0-40.0
45.97256872,0.0-15.0
45.77689221,15.0-30.0
17.3168226,15.0-30.0
69.21564786,40.0-50.0
19.65840226,0.0-15.0
39.32745332,15.0-30.0
53.10447809,60.0-70.0
0.0,15.0-30.0
49.20462645,70.0-85.0
1.061200258,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.339942053,0.0-15.0
64.2716813,40.0-50.0
40.32898976,60.0-70.0
37.90012178,15.0-30.0
75.8997955,40.0-50.0
21.62255716,40.0-50.0
72.345187,0.0-15.0
2.294941324,50.0-60.0
54.42113597,15.0-30.0
38.14302674,15.0-30.0
7.972544215,70.0-85.0
3.160193721,40.0-50.0
25.48313253,0.0-15.0
30.77223842,15.0-30.0
77.85802389,0.0-15.0
1.624624313,0.0-15.0
2.370474153,50.0-60.0
14.44407911,50.0-60.0
13.70204119,15.0-30.0
38.14083048,70.0-85.0
48.93807733,0.0-15.0
6.840870887,50.0-60.0
36.80117668,0.0-15.0
67.14890203,40.0-50.0
0.0,0.0-15.0
17.26980964,15.0-30.0
42.00065126,30.0-40.0
3.382805594,30.0-40.0
10.90397812,15.0-30.0
18.20662132,15.0-30.0
9.508784567,0.0-15.0
1.581660756,15.0-30.0
5.889073661,0.0-15.0
8.990373152,15.0-30.0
33.56777138,50.0-60.0
44.56568658,15.0-30.0
60.65973957,0.0-15.0
12.90161423,0.0-15.0
9.065649451,40.0-50.0
63.69608906,30.0-40.0
7.768371677,0.0-15.0
13.51164782,15.0-30.0
54.24578847,15.0-30.0
70.00785114,0.0-15.0
45.78100103,0.0-15.0
83.83843021,50.0-60.0
12.98584411,70.0-85.0
59.00727735,30.0-40.0
51.85571731,0.0-15.0
55.13286563,40.0-50.0
91.48509414,0.0-15.0
63.07769687,15.0-30.0
9.034825048,15.0-30.0
44.76424476,0.0-15.0
27.6859428,40.0-50.0
3.35256921,70.0-85.0
5.956665819,0.0-15.0
40.48594286,0.0-15.0
0.578158424,60.0-70.0
8.104754995,30.0-40.0
47.15627467,15.0-30.0
4.12761042,15.0-30.0
66.89026205,30.0-40.0
82.46360414,0.0-15.0
97.94800557,15.0-30.0
38.35488356,15.0-30.0
9.80291595,40.0-50.0
86.32465757,0.0-15.0
14.01241706,40.0-50.0
33.71090461,60.0-70.0
21.50977994,0.0-15.0
26.6748995,40.0-50.0
89.419451,30.0-40.0
89.61417594,40.0-50.0
27.34305282,40.0-50.0
73.07610721,50.0-60.0
94.50096737,15.0-30.0
73.16269955,0.0-15.0
22.92734992,60.0-70.0
30.83522639,0.0-15.0
64.8702395,30.0-40.0
3.23775549,0.0-15.0
99.61910732,60.0-70.0
7.705318498,30.0-40.0
0.649110542,60.0-70.0
0.0,0.0-15.0
2.534585496,50.0-60.0
84.31065923,0.0-15.0
79.44483195,15.0-30.0
12.72121896,60.0-70.0
62.64059826,30.0-40.0
22.69659515,50.0-60.0
63.00725217,60.0-70.0
6.949971836,0.0-15.0
42.31281665,30.0-40.0
48.36396181,30.0-40.0
28.69582004,15.0-30.0
37.46429839,0.0-15.0
0.0,50.0-60.0
20.86747592,15.0-30.0
62.426823,0.0-15.0
86.76065944,30.0-40.0
13.71916528,30.0-40.0
42.18931962,30.0-40.0
22.12521071,15.0-30.0
34.89767991,0.0-15.0
5.935933533,0.0-15.0
35.59381518,30.0-40.0
83.82528245,0.0-15.0
87.75322874,0.0-15.0
87.36384149,15.0-30.0
76.73986616,15.0-30.0
16.10027076,30.0-40.0
0.0,70.0-85.0
6.408110436,30.0-40.0
41.91155944,0.0-15.0
0.0,50.0-60.0
12.61696696,0.0-15.0
4.206951598,15.0-30.0
88.16754027,70.0-85.0
8.905135224,30.0-40.0
39.94694428,30.0-40.0
68.26027768,15.0-30.0
6.970567232,40.0-50.0
2.019729051,40.0-50.0
87.237545,70.0-85.0
0.0,0.0-15.0
19.70724871,15.0-30.0
81.78695125,30.0-40.0
2.458138496,40.0-50.0
50.50908656,0.0-15.0
65.38933316,40.0-50.0
12.79205877,40.0-50.0
31.25713511,40.0-50.0
36.5598853,40.0-50.0
19.33424545,40.0-50.0
59.93143231,0.0-15.0
49.17268474,40.0-50.0
66.6354412,30.0-40.0
0.970209889,40.0-50.0
49.40490981,60.0-70.0
40.37403082,60.0-70.0
2.942173839,30.0-40.0
26.35991815,0.0-15.0
50.20384511,60.0-70.0
75.06056887,30.0-40.0
74.13888356,30.0-40.0
18.44134196,60.0-70.0
24.90011385,60.0-70.0
33.33065232,0.0-15.0
0.665471445,60.0-70.0
28.37187434,40.0-50.0
14.85665703,60.0-70.0
59.66718586,40.0-50.0
26.91242644,40.0-50.0
0.0,30.0-40.0
19.16223306,50.0-60.0
0.0,40.0-50.0
2.135901423,60.0-70.0
15.22347574,70.0-85.0
6.866213056,30.0-40.0
7.466671245,40.0-50.0
99.03446213,50.0-60.0
0.662349524,70.0-85.0
93.09950718,70.0-85.0
65.31185167,70.0-85.0
2.733728741,50.0-60.0
13.47157217,50.0-60.0
33.44709826,30.0-40.0
61.11611165,85.0-100.0
86.79260178,15.0-30.0
16.17382734,0.0-15.0
16.06858475,70.0-85.0
52.14134094,0.0-15.0
7.488530825,15.0-30.0
22.16644806,0.0-15.0
3.149733367,0.0-15.0
14.01864146,40.0-50.0
0.0,15.0-30.0
91.20970452,0.0-15.0
