True Yield,Prediction_Ours_500
40.11142329,15.0-30.0
0.929191796,0.0-15.0
16.32124134,70.0-85.0
10.88559026,15.0-30.0
33.50615076,0.0-15.0
57.59970402,0.0-15.0
2.069142775,15.0-30.0
67.79255716,0.0-15.0
59.26239712,50.0-60.0
44.44212826,0.0-15.0
7.120028255,15.0-30.0
73.58359974,30.0-40.0
82.13737482,50.0-60.0
0.413827697,15.0-30.0
42.55967392,15.0-30.0
8.038113026,0.0-15.0
3.867385769,15.0-30.0
46.16924796,0.0-15.0
24.01338043,0.0-15.0
1.52899949,15.0-30.0
38.11608188,0.0-15.0
31.2588772,0.0-15.0
45.98289688,50.0-60.0
17.87933698,50.0-60.0
0.979807222,70.0-85.0
4.621114909,15.0-30.0
30.77223842,60.0-70.0
8.008432112,0.0-15.0
39.55792883,0.0-15.0
65.57301901,0.0-15.0
65.9488999,40.0-50.0
12.65611523,40.0-50.0
22.12521071,30.0-40.0
84.58893866,70.0-85.0
2.128691227,0.0-15.0
5.605744575,60.0-70.0
11.07544016,50.0-60.0
27.20831726,40.0-50.0
74.39518038,15.0-30.0
44.39407022,0.0-15.0
79.30639259,15.0-30.0
0.0,70.0-85.0
0.0,0.0-15.0
4.961974313,0.0-15.0
72.63770939,0.0-15.0
0.0,70.0-85.0
55.99062735,50.0-60.0
64.2716813,0.0-15.0
0.382305168,30.0-40.0
19.26994536,0.0-15.0
1.117675591,70.0-85.0
14.44407911,40.0-50.0
39.83155733,70.0-85.0
83.03295526,15.0-30.0
41.13226409,15.0-30.0
24.97274403,70.0-85.0
0.695599064,15.0-30.0
47.96214472,40.0-50.0
9.474964289,30.0-40.0
35.50826326,70.0-85.0
17.15607423,85.0-100.0
13.83920399,0.0-15.0
40.31664678,70.0-85.0
7.957289224,0.0-15.0
30.84474943,0.0-15.0
3.42165598,0.0-15.0
41.22664286,40.0-50.0
15.0324858,15.0-30.0
12.88972347,30.0-40.0
22.20180478,0.0-15.0
16.2490011,40.0-50.0
62.91956913,50.0-60.0
66.26745697,50.0-60.0
68.74074216,70.0-85.0
13.87079949,40.0-50.0
30.07960625,70.0-85.0
10.37235966,60.0-70.0
14.86219247,40.0-50.0
40.36775448,0.0-15.0
24.40165539,0.0-15.0
8.071196301,30.0-40.0
3.66151941,50.0-60.0
26.69194458,50.0-60.0
58.0174464,60.0-70.0
20.89901676,70.0-85.0
13.50296194,60.0-70.0
30.76250124,0.0-15.0
26.66040937,0.0-15.0
33.56777138,30.0-40.0
0.0,30.0-40.0
15.41389344,60.0-70.0
0.47110416,15.0-30.0
41.70005044,60.0-70.0
50.25936964,40.0-50.0
1.826315609,40.0-50.0
45.97105208,70.0-85.0
83.44233536,40.0-50.0
39.2434395,40.0-50.0
7.405890223,0.0-15.0
39.27719826,70.0-85.0
44.8781348,50.0-60.0
79.68761126,70.0-85.0
80.78104004,30.0-40.0
33.41994964,30.0-40.0
5.971176669,70.0-85.0
74.20453315,30.0-40.0
54.37431586,0.0-15.0
54.8424453,15.0-30.0
17.22825534,0.0-15.0
25.8434488,60.0-70.0
25.94022732,0.0-15.0
58.95423439,0.0-15.0
46.79588748,60.0-70.0
72.84831426,0.0-15.0
37.04718214,0.0-15.0
27.38026406,15.0-30.0
53.37807808,15.0-30.0
15.1458408,0.0-15.0
23.67114189,70.0-85.0
54.23706048,0.0-15.0
31.60555467,50.0-60.0
73.13965753,50.0-60.0
26.8708629,0.0-15.0
56.13504943,40.0-50.0
1.933202382,15.0-30.0
5.980979595,30.0-40.0
7.321293774,0.0-15.0
66.89026205,30.0-40.0
13.70204119,30.0-40.0
80.64990682,50.0-60.0
57.9744807,50.0-60.0
