True Yield,Prediction_Ours_500
9.46569581,0.0-14.8
21.66658644,0.0-14.8
23.68617418,14.8-29.6
35.13952712,0.0-14.8
30.4254394,14.8-29.6
33.8754215,14.8-29.6
22.61165831,14.8-29.6
31.61725517,14.8-29.6
38.14302674,14.8-29.6
29.97543001,0.0-14.8
68.84655406,14.8-29.6
86.68959994,14.8-29.6
65.93988128,49.4-59.2
70.2055639,49.4-59.2
91.39064225,49.4-59.2
56.83280355,14.8-29.6
73.64322424,39.5-49.4
84.85609846,39.5-49.4
24.90011385,14.8-29.6
32.00160024,14.8-29.6
69.39855223,14.8-29.6
76.83418769,14.8-29.6
54.58472012,14.8-29.6
77.8707536,59.2-69.1
63.8547365,14.8-29.6
70.28309787,14.8-29.6
84.69021766,39.5-49.4
16.1585109,0.0-14.8
24.60602271,0.0-14.8
68.00656479999999,14.8-29.6
55.08984272,49.4-59.2
34.68494953,49.4-59.2
67.67136056,49.4-59.2
64.02888238,0.0-14.8
45.30738516,14.8-29.6
86.20017514,14.8-29.6
12.98584411,0.0-14.8
16.82928554,0.0-14.8
15.69796379,0.0-14.8
10.59565991,0.0-14.8
32.92776022,29.6-39.5
32.36907857,29.6-39.5
14.11480355,0.0-14.8
39.19022489,0.0-14.8
38.26811211,0.0-14.8
31.29909936,0.0-14.8
69.39495874,29.6-39.5
88.44637346,59.2-69.1
52.85443039,39.5-49.4
80.58863006,39.5-49.4
86.19439925,39.5-49.4
54.63079808,0.0-14.8
76.63515592,0.0-14.8
86.00345438,0.0-14.8
23.70056273,0.0-14.8
32.19059222,0.0-14.8
50.80872036,29.6-39.5
68.99091328,29.6-39.5
78.17281005,39.5-49.4
86.12188158,39.5-49.4
69.08248124,0.0-14.8
63.40623793,14.8-29.6
87.76406197,14.8-29.6
19.27582448,0.0-14.8
17.316822600000002,0.0-14.8
44.47903411,49.4-59.2
74.61155282,0.0-14.8
61.91869342,39.5-49.4
89.88953077,59.2-69.1
80.49152522,0.0-14.8
38.32865111,0.0-14.8
81.37846659,49.4-59.2
13.98755594,0.0-14.8
22.49487977,0.0-14.8
26.31222578,0.0-14.8
7.972544215,0.0-14.8
4.510171982,0.0-14.8
6.536001371,0.0-14.8
19.78619625,0.0-14.8
24.23900204,0.0-14.8
32.16531055,14.8-29.6
7.147436012000001,0.0-14.8
11.68964545,0.0-14.8
14.22488447,0.0-14.8
30.38899776,0.0-14.8
54.22895975,0.0-14.8
73.07610721,0.0-14.8
19.47556274,0.0-14.8
8.246523526,0.0-14.8
14.03184959,0.0-14.8
62.426823,49.4-59.2
57.84627264,49.4-59.2
76.3025428,59.2-69.1
18.18990312,0.0-14.8
38.10999093,0.0-14.8
63.35366236,49.4-59.2
28.40072634,14.8-29.6
42.31281665,14.8-29.6
77.92695821,14.8-29.6
13.20129952,0.0-14.8
9.609943508,0.0-14.8
21.81045338,0.0-14.8
73.53944548,14.8-29.6
57.83107149,14.8-29.6
79.07949659,14.8-29.6
16.31613355,0.0-14.8
13.57914578,0.0-14.8
36.05565123,0.0-14.8
17.08713871,0.0-14.8
28.41978949,0.0-14.8
70.04834525,0.0-14.8
5.427048525,0.0-14.8
3.547951578,0.0-14.8
13.55922704,0.0-14.8
70.41045785,49.4-59.2
33.09635306,49.4-59.2
75.55480498,49.4-59.2
8.586375019,49.4-59.2
3.747141461000001,0.0-14.8
29.35743486,49.4-59.2
0.0,0.0-14.8
26.14998957,0.0-14.8
28.88381703,0.0-14.8
12.438351,0.0-14.8
10.00194934,0.0-14.8
18.83260332,0.0-14.8
0.0,0.0-14.8
0.0,0.0-14.8
7.156167612999999,0.0-14.8
17.200701000000002,14.8-29.6
6.819997972,14.8-29.6
16.58042552,14.8-29.6
3.510094374,0.0-14.8
60.26102193,0.0-14.8
81.53694628,0.0-14.8
21.68221926,0.0-14.8
12.36409536,0.0-14.8
48.36115435,0.0-14.8
3.451949517,0.0-14.8
1.986478634,0.0-14.8
40.21576406,0.0-14.8
53.94447324,14.8-29.6
38.03832948,14.8-29.6
77.39811795,14.8-29.6
1.660025621,0.0-14.8
58.32558385,14.8-29.6
84.93002270000002,14.8-29.6
24.62070452,0.0-14.8
9.836570629,14.8-29.6
49.94868445,14.8-29.6
4.444109893,0.0-14.8
0.0,0.0-14.8
40.01187418,0.0-14.8
56.49708288,14.8-29.6
36.66758858,14.8-29.6
80.10225068,14.8-29.6
0.0,0.0-14.8
43.94688122,0.0-14.8
83.03295526,0.0-14.8
15.64688259,0.0-14.8
3.964447459,0.0-14.8
48.18783868,0.0-14.8
0.0,0.0-14.8
0.0,0.0-14.8
34.48220577,0.0-14.8
20.00288675,14.8-29.6
13.79100096,14.8-29.6
60.52865164,14.8-29.6
36.55522639,14.8-29.6
24.95662893,29.6-39.5
23.90935743,29.6-39.5
20.97581455,0.0-14.8
22.54874195,29.6-39.5
25.36847762,29.6-39.5
16.47592229,14.8-29.6
26.0695387,14.8-29.6
27.19452945,14.8-29.6
24.01631717,0.0-14.8
21.60400316,14.8-29.6
25.48313253,14.8-29.6
70.14701034,39.5-49.4
61.13755675,39.5-49.4
83.17489955,39.5-49.4
54.53336611,14.8-29.6
66.11270607,29.6-39.5
82.51131881,29.6-39.5
62.46560879,49.4-59.2
62.39976577,39.5-49.4
84.81458604,49.4-59.2
70.24905586,14.8-29.6
61.82340519,14.8-29.6
84.64975432,14.8-29.6
70.51359377,39.5-49.4
55.58164705,39.5-49.4
71.00136701,39.5-49.4
80.28534176,14.8-29.6
56.33395035,29.6-39.5
86.6996801,29.6-39.5
78.76794462,14.8-29.6
58.92871095,39.5-49.4
90.99050642,39.5-49.4
75.99606764,14.8-29.6
52.72286451,14.8-29.6
74.69880742,14.8-29.6
74.06067797,0.0-14.8
27.69709095,39.5-49.4
52.59936901,39.5-49.4
74.22961906,0.0-14.8
33.94683682,29.6-39.5
72.98033012,29.6-39.5
76.3099624,49.4-59.2
34.05189508,49.4-59.2
89.07661609,49.4-59.2
57.59970402,0.0-14.8
26.8260429,0.0-14.8
47.18415816,14.8-29.6
12.25099464,0.0-14.8
15.10135263,0.0-14.8
14.60964787,0.0-14.8
11.84842444,0.0-14.8
15.03293541,0.0-14.8
11.6539798,0.0-14.8
18.57739993,0.0-14.8
26.66040937,14.8-29.6
27.32636453,14.8-29.6
22.29411196,0.0-14.8
22.69659515,0.0-14.8
24.66006055,0.0-14.8
27.24876847,0.0-14.8
56.99401844,0.0-14.8
79.78226496,0.0-14.8
42.78380779,0.0-14.8
33.66124955,0.0-14.8
79.04497323,39.5-49.4
53.37807808,14.8-29.6
64.60204454,39.5-49.4
83.76441682,39.5-49.4
63.65319734,0.0-14.8
66.07394644,14.8-29.6
82.32171897,14.8-29.6
24.72320112,0.0-14.8
32.57727167,0.0-14.8
64.98015189,14.8-29.6
41.14460565,0.0-14.8
29.74076309,0.0-14.8
72.24358198,14.8-29.6
78.77070783,14.8-29.6
62.79572595,14.8-29.6
85.53405964,39.5-49.4
72.60987428,14.8-29.6
58.01064055,14.8-29.6
78.02488381,14.8-29.6
21.50066765,0.0-14.8
20.28381752,0.0-14.8
29.55686861,0.0-14.8
31.37415917,0.0-14.8
20.49711258,0.0-14.8
31.19527434,0.0-14.8
74.20453315,0.0-14.8
44.04139335,0.0-14.8
78.41262052,14.8-29.6
54.69797468,0.0-14.8
28.17135486,0.0-14.8
38.40380593,0.0-14.8
15.23875818,0.0-14.8
48.48749388,0.0-14.8
42.69485888,0.0-14.8
37.65445791,0.0-14.8
53.63578043,0.0-14.8
63.0697188,0.0-14.8
28.75149591,0.0-14.8
51.21654271,0.0-14.8
56.51667394,14.8-29.6
36.30636065,0.0-14.8
82.1847816,0.0-14.8
92.91423383,14.8-29.6
66.07082051,49.4-59.2
83.08846167,0.0-14.8
97.29293259,49.4-59.2
76.33726193,0.0-14.8
87.90201497,39.5-49.4
93.31083413,39.5-49.4
28.47849533,14.8-29.6
51.8134607,14.8-29.6
85.4419715,14.8-29.6
91.6524383,14.8-29.6
74.81544975,14.8-29.6
96.59121826,14.8-29.6
76.33612431,14.8-29.6
80.52782377,39.5-49.4
91.05627032,39.5-49.4
20.64357371,0.0-14.8
39.09372544,0.0-14.8
84.91024962,0.0-14.8
63.25759385,49.4-59.2
51.68395023,0.0-14.8
95.55515456,49.4-59.2
74.63930208,0.0-14.8
56.65401799,0.0-14.8
84.17796028,14.8-29.6
17.08756486,0.0-14.8
35.53815083,0.0-14.8
27.33482675,0.0-14.8
12.24156469,0.0-14.8
59.55262648,29.6-39.5
58.30938102,29.6-39.5
17.56349703,0.0-14.8
59.13712916,0.0-14.8
65.27849508,0.0-14.8
35.2030282,0.0-14.8
84.60201966,29.6-39.5
93.09950718,29.6-39.5
72.15476775,29.6-39.5
86.25411640000002,29.6-39.5
91.26694463,39.5-49.4
63.14714159,0.0-14.8
88.44485055,0.0-14.8
92.13719474,0.0-14.8
25.95507424,0.0-14.8
55.46040564,29.6-39.5
71.49385038,29.6-39.5
