True Yield,Prediction_Ours_500
9.46569581,0.0-14.8
21.66658644,14.8-29.6
23.68617418,14.8-29.6
35.13952712,0.0-14.8
30.4254394,14.8-29.6
33.8754215,14.8-29.6
22.61165831,69.1-83.9
31.61725517,49.4-59.2
38.14302674,69.1-83.9
29.97543001,14.8-29.6
68.84655406,29.6-39.5
86.68959994,29.6-39.5
65.93988128,69.1-83.9
70.2055639,39.5-49.4
91.39064225,39.5-49.4
56.83280355,69.1-83.9
73.64322424,69.1-83.9
84.85609846,69.1-83.9
24.90011385,14.8-29.6
32.00160024,14.8-29.6
69.39855223,29.6-39.5
76.83418769,0.0-14.8
54.58472012,39.5-49.4
77.8707536,39.5-49.4
63.8547365,0.0-14.8
70.28309787,14.8-29.6
84.69021766,39.5-49.4
16.1585109,0.0-14.8
24.60602271,29.6-39.5
68.00656479999999,39.5-49.4
55.08984272,0.0-14.8
34.68494953,39.5-49.4
67.67136056,39.5-49.4
64.02888238,69.1-83.9
45.30738516,0.0-14.8
86.20017514,39.5-49.4
12.98584411,69.1-83.9
16.82928554,69.1-83.9
15.69796379,69.1-83.9
10.59565991,14.8-29.6
32.92776022,14.8-29.6
32.36907857,14.8-29.6
14.11480355,0.0-14.8
39.19022489,0.0-14.8
38.26811211,14.8-29.6
31.29909936,69.1-83.9
69.39495874,69.1-83.9
88.44637346,69.1-83.9
52.85443039,14.8-29.6
80.58863006,29.6-39.5
86.19439925,29.6-39.5
54.63079808,0.0-14.8
76.63515592,29.6-39.5
86.00345438,39.5-49.4
23.70056273,14.8-29.6
32.19059222,14.8-29.6
50.80872036,14.8-29.6
68.99091328,14.8-29.6
78.17281005,14.8-29.6
86.12188158,29.6-39.5
69.08248124,0.0-14.8
63.40623793,29.6-39.5
87.76406197,39.5-49.4
19.27582448,69.1-83.9
17.316822600000002,69.1-83.9
44.47903411,83.9-98.7
74.61155282,0.0-14.8
61.91869342,29.6-39.5
89.88953077,39.5-49.4
80.49152522,0.0-14.8
38.32865111,39.5-49.4
81.37846659,39.5-49.4
13.98755594,0.0-14.8
22.49487977,0.0-14.8
26.31222578,14.8-29.6
7.972544215,0.0-14.8
4.510171982,14.8-29.6
6.536001371,14.8-29.6
19.78619625,14.8-29.6
24.23900204,14.8-29.6
32.16531055,14.8-29.6
7.147436012000001,0.0-14.8
11.68964545,0.0-14.8
14.22488447,0.0-14.8
30.38899776,0.0-14.8
54.22895975,39.5-49.4
73.07610721,39.5-49.4
19.47556274,14.8-29.6
8.246523526,29.6-39.5
14.03184959,29.6-39.5
62.426823,14.8-29.6
57.84627264,29.6-39.5
76.3025428,29.6-39.5
18.18990312,0.0-14.8
38.10999093,29.6-39.5
63.35366236,29.6-39.5
28.40072634,0.0-14.8
42.31281665,0.0-14.8
77.92695821,39.5-49.4
13.20129952,0.0-14.8
9.609943508,14.8-29.6
21.81045338,29.6-39.5
73.53944548,14.8-29.6
57.83107149,29.6-39.5
79.07949659,29.6-39.5
16.31613355,0.0-14.8
13.57914578,0.0-14.8
36.05565123,29.6-39.5
17.08713871,0.0-14.8
28.41978949,39.5-49.4
70.04834525,39.5-49.4
5.427048525,0.0-14.8
3.547951578,29.6-39.5
13.55922704,39.5-49.4
70.41045785,0.0-14.8
33.09635306,29.6-39.5
75.55480498,39.5-49.4
8.586375019,0.0-14.8
3.747141461000001,29.6-39.5
29.35743486,29.6-39.5
0.0,49.4-59.2
26.14998957,49.4-59.2
28.88381703,69.1-83.9
12.438351,14.8-29.6
10.00194934,14.8-29.6
18.83260332,14.8-29.6
0.0,0.0-14.8
0.0,0.0-14.8
7.156167612999999,0.0-14.8
17.200701000000002,0.0-14.8
6.819997972,14.8-29.6
16.58042552,14.8-29.6
3.510094374,69.1-83.9
60.26102193,69.1-83.9
81.53694628,69.1-83.9
21.68221926,14.8-29.6
12.36409536,14.8-29.6
48.36115435,39.5-49.4
3.451949517,0.0-14.8
1.986478634,29.6-39.5
40.21576406,29.6-39.5
53.94447324,14.8-29.6
38.03832948,14.8-29.6
77.39811795,29.6-39.5
1.660025621,0.0-14.8
58.32558385,29.6-39.5
84.93002270000002,29.6-39.5
24.62070452,14.8-29.6
9.836570629,14.8-29.6
49.94868445,14.8-29.6
4.444109893,0.0-14.8
0.0,0.0-14.8
40.01187418,29.6-39.5
56.49708288,0.0-14.8
36.66758858,14.8-29.6
80.10225068,14.8-29.6
0.0,69.1-83.9
43.94688122,69.1-83.9
83.03295526,69.1-83.9
15.64688259,0.0-14.8
3.964447459,14.8-29.6
48.18783868,14.8-29.6
0.0,0.0-14.8
0.0,29.6-39.5
34.48220577,29.6-39.5
20.00288675,0.0-14.8
13.79100096,0.0-14.8
60.52865164,39.5-49.4
36.55522639,0.0-14.8
24.95662893,14.8-29.6
23.90935743,14.8-29.6
20.97581455,0.0-14.8
22.54874195,14.8-29.6
25.36847762,14.8-29.6
16.47592229,14.8-29.6
26.0695387,29.6-39.5
27.19452945,29.6-39.5
24.01631717,0.0-14.8
21.60400316,14.8-29.6
25.48313253,14.8-29.6
70.14701034,14.8-29.6
61.13755675,29.6-39.5
83.17489955,39.5-49.4
54.53336611,14.8-29.6
66.11270607,29.6-39.5
82.51131881,29.6-39.5
62.46560879,29.6-39.5
62.39976577,29.6-39.5
84.81458604,39.5-49.4
70.24905586,29.6-39.5
61.82340519,29.6-39.5
84.64975432,29.6-39.5
70.51359377,0.0-14.8
55.58164705,29.6-39.5
71.00136701,39.5-49.4
80.28534176,0.0-14.8
56.33395035,29.6-39.5
86.6996801,29.6-39.5
78.76794462,29.6-39.5
58.92871095,29.6-39.5
90.99050642,29.6-39.5
75.99606764,29.6-39.5
52.72286451,29.6-39.5
74.69880742,29.6-39.5
74.06067797,0.0-14.8
27.69709095,39.5-49.4
52.59936901,39.5-49.4
74.22961906,0.0-14.8
33.94683682,29.6-39.5
72.98033012,29.6-39.5
76.3099624,39.5-49.4
34.05189508,39.5-49.4
89.07661609,39.5-49.4
57.59970402,29.6-39.5
26.8260429,29.6-39.5
47.18415816,29.6-39.5
12.25099464,49.4-59.2
15.10135263,0.0-14.8
14.60964787,69.1-83.9
11.84842444,49.4-59.2
15.03293541,49.4-59.2
11.6539798,69.1-83.9
18.57739993,49.4-59.2
26.66040937,29.6-39.5
27.32636453,29.6-39.5
22.29411196,49.4-59.2
22.69659515,14.8-29.6
24.66006055,14.8-29.6
27.24876847,69.1-83.9
56.99401844,49.4-59.2
79.78226496,69.1-83.9
42.78380779,69.1-83.9
33.66124955,49.4-59.2
79.04497323,69.1-83.9
53.37807808,69.1-83.9
64.60204454,69.1-83.9
83.76441682,69.1-83.9
63.65319734,69.1-83.9
66.07394644,59.2-69.1
82.32171897,69.1-83.9
24.72320112,0.0-14.8
32.57727167,0.0-14.8
64.98015189,39.5-49.4
41.14460565,0.0-14.8
29.74076309,14.8-29.6
72.24358198,29.6-39.5
78.77070783,29.6-39.5
62.79572595,29.6-39.5
85.53405964,29.6-39.5
72.60987428,14.8-29.6
58.01064055,14.8-29.6
78.02488381,14.8-29.6
21.50066765,0.0-14.8
20.28381752,39.5-49.4
29.55686861,39.5-49.4
31.37415917,69.1-83.9
20.49711258,69.1-83.9
31.19527434,69.1-83.9
74.20453315,29.6-39.5
44.04139335,29.6-39.5
78.41262052,29.6-39.5
54.69797468,0.0-14.8
28.17135486,14.8-29.6
38.40380593,14.8-29.6
15.23875818,0.0-14.8
48.48749388,14.8-29.6
42.69485888,14.8-29.6
37.65445791,0.0-14.8
53.63578043,14.8-29.6
63.0697188,14.8-29.6
28.75149591,0.0-14.8
51.21654271,14.8-29.6
56.51667394,14.8-29.6
36.30636065,39.5-49.4
82.1847816,29.6-39.5
92.91423383,39.5-49.4
66.07082051,39.5-49.4
83.08846167,39.5-49.4
97.29293259,39.5-49.4
76.33726193,14.8-29.6
87.90201497,39.5-49.4
93.31083413,39.5-49.4
28.47849533,14.8-29.6
51.8134607,29.6-39.5
85.4419715,39.5-49.4
91.6524383,39.5-49.4
74.81544975,39.5-49.4
96.59121826,39.5-49.4
76.33612431,0.0-14.8
80.52782377,39.5-49.4
91.05627032,39.5-49.4
20.64357371,0.0-14.8
39.09372544,39.5-49.4
84.91024962,39.5-49.4
63.25759385,39.5-49.4
51.68395023,39.5-49.4
95.55515456,39.5-49.4
74.63930208,0.0-14.8
56.65401799,39.5-49.4
84.17796028,39.5-49.4
17.08756486,14.8-29.6
35.53815083,14.8-29.6
27.33482675,14.8-29.6
12.24156469,14.8-29.6
59.55262648,14.8-29.6
58.30938102,14.8-29.6
17.56349703,0.0-14.8
59.13712916,0.0-14.8
65.27849508,14.8-29.6
35.2030282,14.8-29.6
84.60201966,14.8-29.6
93.09950718,14.8-29.6
72.15476775,39.5-49.4
86.25411640000002,39.5-49.4
91.26694463,39.5-49.4
63.14714159,39.5-49.4
88.44485055,39.5-49.4
92.13719474,39.5-49.4
25.95507424,14.8-29.6
55.46040564,14.8-29.6
71.49385038,14.8-29.6
87.93113193,14.8-29.6
84.44355873,29.6-39.5
87.95919128,39.5-49.4
88.30829539,0.0-14.8
77.4707991,39.5-49.4
93.03255731,39.5-49.4
20.15990301,0.0-14.8
16.25514799,14.8-29.6
59.28097568,14.8-29.6
83.37705512,0.0-14.8
66.70576357,39.5-49.4
92.89765441,39.5-49.4
89.89767813,39.5-49.4
59.55424843,39.5-49.4
89.47412112,39.5-49.4
20.04239857,0.0-14.8
37.83294904,0.0-14.8
50.09944792,14.8-29.6
11.17697809,0.0-14.8
34.38173794,14.8-29.6
46.54461660000001,14.8-29.6
23.5354934,14.8-29.6
43.49187499,14.8-29.6
51.64764803,14.8-29.6
9.80291595,0.0-14.8
24.97534285,0.0-14.8
19.78249574,0.0-14.8
38.88072897,39.5-49.4
63.56431346,39.5-49.4
81.15618498,39.5-49.4
21.66443641,39.5-49.4
36.7072802,39.5-49.4
60.85990802,39.5-49.4
76.21686958,39.5-49.4
65.93366748,29.6-39.5
80.02551627,39.5-49.4
23.65087488,29.6-39.5
54.30595244,29.6-39.5
81.85780625,39.5-49.4
32.01759643,0.0-14.8
57.9744807,39.5-49.4
88.82757824,39.5-49.4
14.46827704,0.0-14.8
15.35251148,29.6-39.5
48.23235239,39.5-49.4
79.65524299,29.6-39.5
62.53871196,29.6-39.5
86.78620377,39.5-49.4
19.93006899,0.0-14.8
24.95867786,29.6-39.5
46.16924796,29.6-39.5
21.75875381,0.0-14.8
37.45572206,39.5-49.4
82.57086092,39.5-49.4
4.952408524,0.0-14.8
7.467378263,39.5-49.4
36.35900481,39.5-49.4
77.6347291,39.5-49.4
40.91072057,39.5-49.4
87.36384149,39.5-49.4
11.06445724,0.0-14.8
6.703331473,39.5-49.4
35.64598437,39.5-49.4
0.0,0.0-14.8
49.4018977,14.8-29.6
51.52656955,14.8-29.6
18.58444117,14.8-29.6
18.5257144,14.8-29.6
28.69582004,14.8-29.6
0.0,0.0-14.8
1.437346554,0.0-14.8
11.85200713,0.0-14.8
24.04057337,0.0-14.8
13.1450619,14.8-29.6
26.94242513,14.8-29.6
8.008432112000001,29.6-39.5
