True Yield,Prediction_Ours_500
7.8020803370000005,0.0-15.0
2.84616447,0.0-15.0
3.9203061619999997,0.0-15.0
0.960810012,0.0-15.0
0.705195152,30.0-40.0
0.5468298979999999,40.0-50.0
4.9923792360000006,0.0-15.0
4.179760101,0.0-15.0
4.206951598,0.0-15.0
7.641917877999999,15.0-30.0
2.599454304,15.0-30.0
15.31942872,15.0-30.0
0.705225291,15.0-30.0
0.595872872,40.0-50.0
0.6467788210000001,40.0-50.0
3.4201663410000003,60.0-70.0
2.74612364,60.0-70.0
4.582095156,70.0-85.0
4.337310253,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.910655456,0.0-15.0
0.0,40.0-50.0
0.0,40.0-50.0
0.8589748359999999,0.0-15.0
1.497954505,0.0-15.0
0.0,0.0-15.0
3.595206135,0.0-15.0
0.57693322,0.0-15.0
2.173414859,0.0-15.0
1.112658983,0.0-15.0
0.0,0.0-15.0
0.544984175,40.0-50.0
0.7376310779999999,50.0-60.0
0.778234105,0.0-15.0
1.087256852,85.0-100.0
8.323184663,0.0-15.0
1.932595354,0.0-15.0
2.331533569,0.0-15.0
9.085602442999999,0.0-15.0
5.370036774,0.0-15.0
4.67315366,0.0-15.0
4.111488109,0.0-15.0
2.0057320830000003,30.0-40.0
1.922791563,30.0-40.0
6.853480142,15.0-30.0
16.2490011,40.0-50.0
4.695061055,50.0-60.0
6.591475121,70.0-85.0
3.6224664680000003,15.0-30.0
3.012114112,40.0-50.0
3.893641215,40.0-50.0
3.848767902,0.0-15.0
0.0,0.0-15.0
7.805738503,15.0-30.0
5.429390182000001,0.0-15.0
2.461539411,0.0-15.0
9.034825048,0.0-15.0
7.259312325,0.0-15.0
0.0,40.0-50.0
4.2283815680000005,40.0-50.0
6.264897465,0.0-15.0
0.6204804079999999,0.0-15.0
7.120028255,0.0-15.0
4.246823607,0.0-15.0
2.615785832,0.0-15.0
3.135484875,0.0-15.0
1.117675591,0.0-15.0
0.8414591229999999,0.0-15.0
0.9688265859999999,30.0-40.0
7.911192525,0.0-15.0
3.045865819,0.0-15.0
2.547971795,0.0-15.0
0.689951869,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
10.30004263,0.0-15.0
3.019148584,30.0-40.0
2.8414599469999997,30.0-40.0
6.90640733,0.0-15.0
0.0,30.0-40.0
3.4621730569999998,30.0-40.0
2.8893303610000003,15.0-30.0
1.0952234109999999,15.0-30.0
5.49871711,40.0-50.0
4.522238884,15.0-30.0
0.0,30.0-40.0
0.0,30.0-40.0
13.82100293,15.0-30.0
4.451923676,40.0-50.0
5.620589612000001,70.0-85.0
4.278834497,0.0-15.0
0.47881939100000004,40.0-50.0
16.12823791,40.0-50.0
2.658633939,0.0-15.0
5.4796607260000005,0.0-15.0
5.688672061,0.0-15.0
1.034854608,0.0-15.0
3.5492844519999998,0.0-15.0
3.20619178,30.0-40.0
1.372286353,0.0-15.0
5.094725505,30.0-40.0
7.18319285,40.0-50.0
3.257714985,0.0-15.0
4.103392125,30.0-40.0
12.47762059,40.0-50.0
0.628858286,0.0-15.0
0.37528604200000004,0.0-15.0
1.379250532,0.0-15.0
0.8366448879999999,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.66547915,0.0-15.0
1.279456438,30.0-40.0
1.542228309,30.0-40.0
0.526967727,0.0-15.0
0.0,0.0-15.0
2.373221649,30.0-40.0
0.0,0.0-15.0
2.86790041,0.0-15.0
2.68757234,50.0-60.0
14.86219247,0.0-15.0
0.0,0.0-15.0
1.52899949,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
3.5257058519999998,0.0-15.0
8.822068949,0.0-15.0
2.570236026,0.0-15.0
5.1638012269999995,0.0-15.0
0.0,50.0-60.0
2.408749938,50.0-60.0
2.8539413469999997,70.0-85.0
4.57865157,0.0-15.0
0.0,0.0-15.0
13.56968075,0.0-15.0
0.400015161,0.0-15.0
0.518126221,0.0-15.0
14.32160153,0.0-15.0
5.628261366,15.0-30.0
4.0644436960000005,15.0-30.0
11.31698923,15.0-30.0
9.08121194,50.0-60.0
6.866213056,50.0-60.0
7.2280034429999995,70.0-85.0
8.038113026,0.0-15.0
0.0,0.0-15.0
7.689322987000001,0.0-15.0
9.606838287999999,0.0-15.0
0.8551124720000001,0.0-15.0
13.65409275,0.0-15.0
9.228754169,15.0-30.0
9.58087319,15.0-30.0
13.45243807,15.0-30.0
0.0,50.0-60.0
1.161532817,50.0-60.0
1.226267555,70.0-85.0
1.582170389,0.0-15.0
0.0,0.0-15.0
0.954745242,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
6.9499718360000005,0.0-15.0
1.999177844,0.0-15.0
1.0399032590000001,0.0-15.0
1.753987647,0.0-15.0
7.676008537,0.0-15.0
1.188847918,0.0-15.0
0.662349524,30.0-40.0
3.5977898880000003,0.0-15.0
3.418730848,30.0-40.0
2.2171631169999997,30.0-40.0
13.26153778,30.0-40.0
6.2629300720000005,30.0-40.0
5.967393026,30.0-40.0
0.340410651,0.0-15.0
0.72962294,0.0-15.0
0.94272788,0.0-15.0
10.90397812,15.0-30.0
1.3589469669999998,40.0-50.0
1.4425027209999999,40.0-50.0
9.850315112,40.0-50.0
3.373624056,30.0-40.0
3.864236463,30.0-40.0
9.771808987,60.0-70.0
5.06261629,60.0-70.0
5.460903942000001,70.0-85.0
0.6491105420000001,15.0-30.0
0.638545637,40.0-50.0
0.609947969,40.0-50.0
6.975926865,0.0-15.0
3.554195282,40.0-50.0
4.04132523,40.0-50.0
7.810317962999999,0.0-15.0
4.7108856,30.0-40.0
4.961974313,30.0-40.0
9.444894792000001,60.0-70.0
7.74850436,60.0-70.0
12.64243358,70.0-85.0
4.950264204,0.0-15.0
3.678633066,0.0-15.0
4.390150349,0.0-15.0
2.294941324,0.0-15.0
0.695599064,0.0-15.0
0.665471445,0.0-15.0
0.0,0.0-15.0
0.817066768,30.0-40.0
0.789038452,30.0-40.0
2.350274713,50.0-60.0
2.42184546,60.0-70.0
2.5793554690000002,70.0-85.0
0.0,0.0-15.0
0.489724505,0.0-15.0
0.490842961,0.0-15.0
7.713999512000001,0.0-15.0
1.8969901390000001,0.0-15.0
2.067024275,0.0-15.0
9.734031055,15.0-30.0
1.378417368,15.0-30.0
0.0,15.0-30.0
11.25218088,0.0-15.0
5.8217780439999975,0.0-15.0
5.235495595,15.0-30.0
0.566845941,0.0-15.0
1.036456102,30.0-40.0
0.884950948,30.0-40.0
7.108204477,0.0-15.0
1.257407502,0.0-15.0
11.25502625,15.0-30.0
6.581266652999999,15.0-30.0
1.7819099669999998,15.0-30.0
4.28271464,40.0-50.0
12.51112995,15.0-30.0
3.311093961,15.0-30.0
3.5243180439999997,15.0-30.0
0.8602956559999999,15.0-30.0
0.83326199,40.0-50.0
0.7454308609999999,40.0-50.0
12.28165388,0.0-15.0
1.993041801,0.0-15.0
6.6047995760000004,0.0-15.0
13.95905877,15.0-30.0
6.312401384,15.0-30.0
6.880494812999999,15.0-30.0
9.993569506,15.0-30.0
8.955312407000001,15.0-30.0
9.293896224,15.0-30.0
5.761815995,0.0-15.0
4.12761042,30.0-40.0
4.225486824,40.0-50.0
4.656693452,0.0-15.0
0.648980669,0.0-15.0
0.727174946,0.0-15.0
4.08442672,15.0-30.0
0.995077613,15.0-30.0
1.005881291,15.0-30.0
1.743650282,15.0-30.0
1.666950752,15.0-30.0
1.342248202,15.0-30.0
0.0,0.0-15.0
0.52608193,30.0-40.0
0.553317014,30.0-40.0
14.23417841,0.0-15.0
18.8690087,0.0-15.0
15.39753007,15.0-30.0
59.0196812,40.0-50.0
32.63234102,30.0-40.0
35.87055638,30.0-40.0
53.99699311,0.0-15.0
39.00815943,30.0-40.0
39.80435813,30.0-40.0
28.39231834,15.0-30.0
66.02401389,30.0-40.0
81.56943098,30.0-40.0
70.86219062,40.0-50.0
70.54955286,40.0-50.0
86.59757822,40.0-50.0
72.84831426,70.0-85.0
72.63770939,60.0-70.0
78.80108905,70.0-85.0
19.47378974,15.0-30.0
27.79577337,30.0-40.0
57.45048731,30.0-40.0
62.16368477,40.0-50.0
50.04747607,40.0-50.0
72.38342011,40.0-50.0
68.84924903,15.0-30.0
68.06627781,40.0-50.0
79.73976585,85.0-100.0
19.90273024,0.0-15.0
29.29795514,0.0-15.0
59.96800012,15.0-30.0
67.02083729,40.0-50.0
39.83155733,30.0-40.0
57.85208433,40.0-50.0
74.13888356,70.0-85.0
65.05218409,60.0-70.0
81.22830675,70.0-85.0
13.24692026,0.0-15.0
8.432863833999999,30.0-40.0
15.28777504,30.0-40.0
51.71538404,0.0-15.0
37.71186321,0.0-15.0
33.71090461,30.0-40.0
64.27233548,30.0-40.0
50.97511306,30.0-40.0
42.32124218,30.0-40.0
26.75645727,40.0-50.0
73.2728017,40.0-50.0
79.87241595,40.0-50.0
83.30361440000001,50.0-60.0
77.85802389,30.0-40.0
83.09647392,70.0-85.0
75.31115449,40.0-50.0
80.58281911,40.0-50.0
79.05542624,40.0-50.0
26.55673667,15.0-30.0
36.54381967,40.0-50.0
52.90774845,40.0-50.0
70.22907456,15.0-30.0
73.58359974,30.0-40.0
74.23566846,30.0-40.0
68.29340203,40.0-50.0
77.66498135,30.0-40.0
79.45834404,40.0-50.0
23.31600153,15.0-30.0
27.30055458,30.0-40.0
49.40490981,30.0-40.0
82.46360414,0.0-15.0
73.85492194,0.0-15.0
80.39591728,0.0-15.0
83.14947865,30.0-40.0
72.18227420000002,30.0-40.0
80.68492948,30.0-40.0
13.99630758,0.0-15.0
26.51530021,30.0-40.0
17.09448081,30.0-40.0
8.876631997,0.0-15.0
1.132043957,30.0-40.0
0.830867403,30.0-40.0
61.72597738,30.0-40.0
33.44114491,30.0-40.0
36.58244249,30.0-40.0
8.653540466,30.0-40.0
4.892554111,30.0-40.0
12.57060724,30.0-40.0
19.25650723,40.0-50.0
52.43953497,30.0-40.0
68.26027768,70.0-85.0
14.62829911,30.0-40.0
12.68915479,30.0-40.0
24.59821074,30.0-40.0
72.6088082,40.0-50.0
61.04819615,30.0-40.0
73.06292012,70.0-85.0
16.48404533,40.0-50.0
47.92550874,30.0-40.0
58.864107,40.0-50.0
14.46737016,15.0-30.0
38.82629912,30.0-40.0
64.99704829,40.0-50.0
15.70792465,30.0-40.0
7.705318498,30.0-40.0
16.32124134,30.0-40.0
67.28395541,40.0-50.0
59.16896654,30.0-40.0
75.03674068,30.0-40.0
15.67304028,40.0-50.0
10.36729294,30.0-40.0
32.02304313,40.0-50.0
12.30029297,0.0-15.0
34.22216946,30.0-40.0
