True Yield,Prediction_Ours_500
7.802080337,0.0-15.0
2.84616447,0.0-15.0
3.920306162,40.0-50.0
0.960810012,0.0-15.0
0.705195152,0.0-15.0
0.5468298979999999,0.0-15.0
4.9923792360000006,15.0-30.0
4.179760101,15.0-30.0
4.206951598,15.0-30.0
7.641917877999999,40.0-50.0
2.599454304,50.0-60.0
15.31942872,85.0-100.0
0.705225291,50.0-60.0
0.595872872,50.0-60.0
0.6467788210000001,50.0-60.0
3.4201663410000003,15.0-30.0
2.74612364,50.0-60.0
4.582095156,85.0-100.0
4.337310253,40.0-50.0
0.0,40.0-50.0
0.0,40.0-50.0
0.910655456,50.0-60.0
0.0,50.0-60.0
0.0,50.0-60.0
0.8589748359999999,15.0-30.0
1.497954505,15.0-30.0
0.0,50.0-60.0
3.595206135,40.0-50.0
0.57693322,40.0-50.0
2.173414859,40.0-50.0
1.112658983,0.0-15.0
0.0,50.0-60.0
0.544984175,50.0-60.0
0.7376310779999999,15.0-30.0
0.778234105,15.0-30.0
1.087256852,15.0-30.0
8.323184663,0.0-15.0
1.932595354,15.0-30.0
2.331533569,15.0-30.0
9.085602443,0.0-15.0
5.370036774,0.0-15.0
4.67315366,15.0-30.0
4.111488109,0.0-15.0
2.0057320830000003,0.0-15.0
1.922791563,0.0-15.0
6.853480142,15.0-30.0
16.2490011,30.0-40.0
4.695061055,40.0-50.0
6.591475121,40.0-50.0
3.622466468,40.0-50.0
3.012114112,50.0-60.0
3.893641215,85.0-100.0
3.848767902,15.0-30.0
0.0,15.0-30.0
7.805738503,30.0-40.0
5.429390182000001,40.0-50.0
2.461539411,40.0-50.0
9.034825048,40.0-50.0
7.259312325,0.0-15.0
0.0,50.0-60.0
4.2283815680000005,50.0-60.0
6.264897465,0.0-15.0
0.6204804079999999,15.0-30.0
7.120028255,15.0-30.0
4.246823607,0.0-15.0
2.615785832,40.0-50.0
3.135484875,40.0-50.0
1.117675591,0.0-15.0
0.8414591229999999,40.0-50.0
0.968826586,40.0-50.0
7.911192525,0.0-15.0
3.045865819,0.0-15.0
2.547971795,15.0-30.0
0.689951869,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
10.30004263,15.0-30.0
3.019148584,15.0-30.0
2.841459947,15.0-30.0
6.90640733,0.0-15.0
0.0,0.0-15.0
3.462173057,0.0-15.0
2.8893303610000003,0.0-15.0
1.095223411,30.0-40.0
5.49871711,30.0-40.0
4.522238884,0.0-15.0
0.0,50.0-60.0
0.0,50.0-60.0
13.82100293,15.0-30.0
4.451923676,50.0-60.0
5.620589612000001,50.0-60.0
4.278834497,0.0-15.0
0.478819391,0.0-15.0
16.12823791,0.0-15.0
2.658633939,0.0-15.0
5.4796607260000005,0.0-15.0
5.688672061,30.0-40.0
1.034854608,0.0-15.0
3.549284452,0.0-15.0
3.20619178,0.0-15.0
1.372286353,15.0-30.0
5.094725505,50.0-60.0
7.18319285,50.0-60.0
3.257714985,0.0-15.0
4.103392125,0.0-15.0
12.47762059,0.0-15.0
0.628858286,0.0-15.0
0.375286042,0.0-15.0
1.379250532,15.0-30.0
0.8366448879999999,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.66547915,15.0-30.0
1.279456438,15.0-30.0
1.542228309,15.0-30.0
0.526967727,0.0-15.0
0.0,0.0-15.0
2.373221649,0.0-15.0
0.0,0.0-15.0
2.86790041,0.0-15.0
2.68757234,15.0-30.0
14.86219247,0.0-15.0
0.0,0.0-15.0
1.52899949,15.0-30.0
0.0,0.0-15.0
0.0,0.0-15.0
3.525705852,0.0-15.0
8.822068949,0.0-15.0
2.570236026,0.0-15.0
5.163801227,15.0-30.0
0.0,30.0-40.0
2.408749938,30.0-40.0
2.853941347,60.0-70.0
4.57865157,0.0-15.0
0.0,15.0-30.0
13.56968075,15.0-30.0
0.400015161,0.0-15.0
0.518126221,0.0-15.0
14.32160153,0.0-15.0
5.628261366,0.0-15.0
4.0644436960000005,15.0-30.0
11.31698923,15.0-30.0
9.08121194,0.0-15.0
6.866213056,30.0-40.0
7.228003442999999,30.0-40.0
8.038113026,0.0-15.0
0.0,0.0-15.0
7.689322987000001,15.0-30.0
9.606838288,0.0-15.0
0.8551124720000001,0.0-15.0
13.65409275,0.0-15.0
9.228754169,0.0-15.0
9.58087319,0.0-15.0
13.45243807,15.0-30.0
0.0,0.0-15.0
1.161532817,0.0-15.0
1.226267555,30.0-40.0
1.582170389,0.0-15.0
0.0,0.0-15.0
0.954745242,15.0-30.0
0.0,0.0-15.0
0.0,0.0-15.0
6.9499718360000005,0.0-15.0
1.999177844,0.0-15.0
1.039903259,0.0-15.0
1.753987647,15.0-30.0
7.676008537,0.0-15.0
1.188847918,15.0-30.0
0.662349524,15.0-30.0
3.5977898880000003,15.0-30.0
3.418730848,15.0-30.0
2.217163117,15.0-30.0
13.26153778,0.0-15.0
6.2629300720000005,15.0-30.0
5.967393026,15.0-30.0
0.340410651,0.0-15.0
0.72962294,0.0-15.0
0.94272788,15.0-30.0
10.90397812,15.0-30.0
1.3589469669999998,50.0-60.0
1.442502721,50.0-60.0
9.850315112,15.0-30.0
3.373624056,15.0-30.0
3.864236463,15.0-30.0
9.771808987,15.0-30.0
5.06261629,15.0-30.0
5.460903942000001,15.0-30.0
0.6491105420000001,0.0-15.0
0.638545637,50.0-60.0
0.609947969,60.0-70.0
6.975926865,15.0-30.0
3.554195282,50.0-60.0
4.04132523,50.0-60.0
7.810317962999999,15.0-30.0
4.7108856,15.0-30.0
4.961974313,15.0-30.0
9.444894792,0.0-15.0
7.74850436,15.0-30.0
12.64243358,15.0-30.0
4.950264204,0.0-15.0
3.678633066,0.0-15.0
4.390150349,15.0-30.0
2.294941324,15.0-30.0
0.695599064,15.0-30.0
0.665471445,15.0-30.0
0.0,15.0-30.0
0.817066768,15.0-30.0
0.789038452,15.0-30.0
2.350274713,0.0-15.0
2.42184546,15.0-30.0
2.579355469,15.0-30.0
0.0,0.0-15.0
0.489724505,0.0-15.0
0.490842961,15.0-30.0
7.713999512000001,15.0-30.0
1.896990139,15.0-30.0
2.067024275,15.0-30.0
9.734031055,0.0-15.0
1.378417368,0.0-15.0
0.0,15.0-30.0
11.25218088,0.0-15.0
5.8217780439999975,15.0-30.0
5.235495595,15.0-30.0
0.566845941,0.0-15.0
1.036456102,15.0-30.0
0.884950948,15.0-30.0
7.108204477,15.0-30.0
1.257407502,15.0-30.0
11.25502625,15.0-30.0
6.581266652999999,0.0-15.0
1.7819099669999998,30.0-40.0
4.28271464,30.0-40.0
12.51112995,40.0-50.0
3.311093961,40.0-50.0
