True Yield,Prediction_Ours_500
2.475057616,15.0-30.0
0.456472494,15.0-30.0
0.339837285,15.0-30.0
0.0,0.0-15.0
0.0,30.0-40.0
0.0,30.0-40.0
0.948128865,15.0-30.0
0.9401216259999999,15.0-30.0
0.828206999,40.0-50.0
2.663355036,15.0-30.0
0.655700656,15.0-30.0
2.9421738389999996,40.0-50.0
0.0,40.0-50.0
0.0,70.0-85.0
0.0,70.0-85.0
0.9245416190000001,70.0-85.0
0.668792684,70.0-85.0
1.18600639,70.0-85.0
1.0224022940000002,15.0-30.0
0.0,15.0-30.0
1.1000305259999998,40.0-50.0
0.0,40.0-50.0
0.0,70.0-85.0
0.0,85.0-100.0
0.297246729,60.0-70.0
0.345789289,70.0-85.0
0.605197064,85.0-100.0
1.705289038,15.0-30.0
0.0,15.0-30.0
0.862838268,15.0-30.0
0.38091821299999995,40.0-50.0
0.0,50.0-60.0
0.0,85.0-100.0
0.230274449,50.0-60.0
0.316193405,50.0-60.0
0.364667905,85.0-100.0
1.856863727,15.0-30.0
0.0,15.0-30.0
0.0,15.0-30.0
2.064063489,15.0-30.0
1.299881507,15.0-30.0
0.844427684,15.0-30.0
0.47110416,0.0-15.0
0.43718104,15.0-30.0
0.38973818600000004,0.0-15.0
2.060581853,15.0-30.0
0.529819216,40.0-50.0
3.5000572389999998,40.0-50.0
1.112505085,15.0-30.0
1.102452884,15.0-30.0
1.402918235,70.0-85.0
0.39886034,15.0-30.0
0.695297498,30.0-40.0
0.97555089,30.0-40.0
0.862512473,40.0-50.0
0.0,30.0-40.0
1.581660756,40.0-50.0
0.51807887,15.0-30.0
0.682447226,15.0-30.0
0.81239337,70.0-85.0
0.0,30.0-40.0
0.0,30.0-40.0
0.35421854700000005,30.0-40.0
1.858564029,15.0-30.0
0.0,40.0-50.0
2.0185504880000003,40.0-50.0
1.262424529,15.0-30.0
0.85894734,15.0-30.0
1.0681254059999998,15.0-30.0
0.0,0.0-15.0
0.338169234,0.0-15.0
0.35536792899999997,30.0-40.0
1.7298641909999999,15.0-30.0
0.377050084,15.0-30.0
0.27566844100000004,15.0-30.0
0.12177386300000001,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
1.208332351,15.0-30.0
0.5424974920000001,15.0-30.0
0.44794504,30.0-40.0
1.468935867,0.0-15.0
0.0,15.0-30.0
0.0,0.0-15.0
2.5793324159999997,15.0-30.0
0.321740184,15.0-30.0
0.8572553079999999,30.0-40.0
0.970983294,0.0-15.0
