True Yield,Prediction_Ours_500
2.475057616,0.0-15.0
0.456472494,0.0-15.0
0.339837285,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,50.0-60.0
0.948128865,0.0-15.0
0.940121626,0.0-15.0
0.828206999,0.0-15.0
2.663355036,0.0-15.0
0.655700656,0.0-15.0
2.942173839,0.0-15.0
0.0,70.0-85.0
0.0,50.0-60.0
0.0,70.0-85.0
0.924541619,15.0-30.0
0.668792684,15.0-30.0
1.18600639,15.0-30.0
1.0224022940000002,0.0-15.0
0.0,0.0-15.0
1.1000305259999998,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,85.0-100.0
0.297246729,15.0-30.0
0.345789289,15.0-30.0
0.605197064,15.0-30.0
1.705289038,0.0-15.0
0.0,0.0-15.0
0.862838268,0.0-15.0
0.380918213,50.0-60.0
0.0,50.0-60.0
0.0,50.0-60.0
0.230274449,0.0-15.0
0.316193405,0.0-15.0
0.364667905,0.0-15.0
1.856863727,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
2.064063489,0.0-15.0
1.299881507,0.0-15.0
0.844427684,0.0-15.0
0.47110416,0.0-15.0
0.43718104,0.0-15.0
0.389738186,0.0-15.0
2.060581853,15.0-30.0
0.529819216,15.0-30.0
3.500057239,15.0-30.0
1.112505085,0.0-15.0
1.102452884,40.0-50.0
1.402918235,40.0-50.0
0.39886034,0.0-15.0
0.695297498,40.0-50.0
0.97555089,40.0-50.0
0.862512473,15.0-30.0
0.0,15.0-30.0
1.581660756,15.0-30.0
0.51807887,0.0-15.0
0.682447226,0.0-15.0
0.81239337,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.354218547,0.0-15.0
1.858564029,0.0-15.0
0.0,0.0-15.0
2.0185504880000003,0.0-15.0
1.262424529,0.0-15.0
0.85894734,0.0-15.0
1.0681254059999998,0.0-15.0
0.0,0.0-15.0
0.338169234,0.0-15.0
0.355367929,0.0-15.0
1.729864191,0.0-15.0
0.377050084,0.0-15.0
0.275668441,0.0-15.0
0.121773863,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
1.208332351,0.0-15.0
0.5424974920000001,0.0-15.0
0.44794504,0.0-15.0
1.468935867,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
2.579332416,0.0-15.0
0.321740184,0.0-15.0
0.8572553079999999,0.0-15.0
0.970983294,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
2.048615833,15.0-30.0
0.96264489,40.0-50.0
1.413781414,40.0-50.0
1.84960131,0.0-15.0
0.0,0.0-15.0
4.510108394,0.0-15.0
0.295056228,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.1532427999999999,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,15.0-30.0
0.35921569,15.0-30.0
0.49264217,15.0-30.0
0.5287626999999999,0.0-15.0
0.0,0.0-15.0
0.987020024,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.382305168,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,70.0-85.0
0.319224301,0.0-15.0
0.492662711,70.0-85.0
0.0,0.0-15.0
0.0,0.0-15.0
1.061200258,0.0-15.0
0.0,0.0-15.0
0.426836265,0.0-15.0
0.344428756,0.0-15.0
3.02090007,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.423167396,0.0-15.0
0.8503584259999999,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.5535074839999999,0.0-15.0
0.723968187,0.0-15.0
1.879419954,0.0-15.0
0.0,0.0-15.0
2.863405084,0.0-15.0
0.359225753,0.0-15.0
0.0,0.0-15.0
2.7209239710000004,0.0-15.0
1.194006928,30.0-40.0
0.7070455170000001,30.0-40.0
1.858400826,40.0-50.0
0.0,0.0-15.0
0.438548426,0.0-15.0
0.578158424,0.0-15.0
1.03540736,0.0-15.0
0.0,0.0-15.0
0.851812248,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.788355769,0.0-15.0
0.593797719,15.0-30.0
0.0,40.0-50.0
0.710304987,40.0-50.0
0.0,0.0-15.0
0.406585723,0.0-15.0
0.7862553109999999,0.0-15.0
0.6131578329999999,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
1.682541771,0.0-15.0
0.538585368,0.0-15.0
0.0,30.0-40.0
0.7072545920000001,0.0-15.0
1.221284135,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.448085745,0.0-15.0
0.0,0.0-15.0
10.03471889,0.0-15.0
39.22831543,0.0-15.0
38.99137319,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
3.120933892,15.0-30.0
0.339942053,15.0-30.0
0.399824711,15.0-30.0
1.277604509,0.0-15.0
0.719285108,0.0-15.0
1.152603634,60.0-70.0
8.38964842,30.0-40.0
41.03794598,30.0-40.0
42.05804129999999,50.0-60.0
0.0,50.0-60.0
0.0,0.0-15.0
0.0,50.0-60.0
0.471327258,15.0-30.0
0.0,15.0-30.0
0.0,15.0-30.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
7.206982067,0.0-15.0
39.97323526,40.0-50.0
41.98383636,40.0-50.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.7063810420000001,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,50.0-60.0
0.0,0.0-15.0
0.0,50.0-60.0
6.9705672320000005,50.0-60.0
41.26452613,30.0-40.0
44.14137034,50.0-60.0
0.0,50.0-60.0
0.0,50.0-60.0
0.0,50.0-60.0
2.548391087,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
2.086409943,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
1.426630798,0.0-15.0
2.069142775,0.0-15.0
1.798923194,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
2.118660091,0.0-15.0
0.0,0.0-15.0
2.890686767,0.0-15.0
1.924092177,0.0-15.0
0.0,0.0-15.0
0.712699399,0.0-15.0
2.495636052,0.0-15.0
1.029883817,40.0-50.0
1.728296665,40.0-50.0
0.390715033,0.0-15.0
0.252253584,0.0-15.0
0.381599662,0.0-15.0
0.746156967,0.0-15.0
0.328567973,0.0-15.0
0.568210949,0.0-15.0
0.572188732,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.337596865,0.0-15.0
1.088494579,0.0-15.0
1.226874544,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
1.152131483,0.0-15.0
0.467733508,0.0-15.0
0.256451547,0.0-15.0
0.979807222,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.926720681,0.0-15.0
1.126878627,0.0-15.0
0.0,50.0-60.0
0.0,0.0-15.0
0.0,50.0-60.0
6.119058475,0.0-15.0
3.867385769,30.0-40.0
3.12306153,30.0-40.0
29.29817829,50.0-60.0
13.9769471,30.0-40.0
11.74218494,50.0-60.0
16.64966496,15.0-30.0
14.90450687,30.0-40.0
13.33632103,30.0-40.0
16.04854773,30.0-40.0
33.62905648,30.0-40.0
34.96324083,40.0-50.0
42.11946098,60.0-70.0
37.03037628,60.0-70.0
49.61438009,70.0-85.0
44.55887608,30.0-40.0
39.52986412,30.0-40.0
48.46327508,40.0-50.0
12.592787,30.0-40.0
15.16664871,30.0-40.0
35.70389569,40.0-50.0
40.45135336,70.0-85.0
24.02819715,30.0-40.0
46.64994849,85.0-100.0
43.42467948,15.0-30.0
40.97949244,30.0-40.0
47.14534203,40.0-50.0
12.29594301,0.0-15.0
15.82179421,30.0-40.0
34.28507945,30.0-40.0
44.68712072,60.0-70.0
21.71222946,50.0-60.0
32.99753143,60.0-70.0
47.71300168,15.0-30.0
40.29418927,30.0-40.0
55.18037009,40.0-50.0
4.344676685,15.0-30.0
1.224185961,30.0-40.0
3.941726457,30.0-40.0
11.1309805,30.0-40.0
17.26980964,30.0-40.0
10.60791195,30.0-40.0
28.77482765,0.0-15.0
23.41191123,30.0-40.0
14.82994008,40.0-50.0
16.39030586,30.0-40.0
47.2768797,30.0-40.0
49.39865649,40.0-50.0
50.90618574,30.0-40.0
45.39654665,30.0-40.0
50.57898439,40.0-50.0
45.57576479,30.0-40.0
43.182647,40.0-50.0
44.07099157,40.0-50.0
11.12595571,30.0-40.0
11.31352123,40.0-50.0
20.76458994,40.0-50.0
38.44240466,30.0-40.0
40.82349272,30.0-40.0
34.83452753,40.0-50.0
44.72607544,30.0-40.0
47.57684436,40.0-50.0
48.43208177,40.0-50.0
13.88581248,30.0-40.0
15.1448727,30.0-40.0
28.52881836,40.0-50.0
53.17975334,60.0-70.0
46.19696168,30.0-40.0
54.23706273,85.0-100.0
52.34346738,30.0-40.0
43.34412585,40.0-50.0
50.10834683,40.0-50.0
4.215754471,0.0-15.0
9.043513945,0.0-15.0
4.057606054,0.0-15.0
3.267294839,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
39.67142934,15.0-30.0
14.09805788,30.0-40.0
12.94497014,30.0-40.0
2.627491811,0.0-15.0
0.665064231,30.0-40.0
2.7859919960000004,30.0-40.0
16.4358293,30.0-40.0
33.60384304,30.0-40.0
44.39407022,30.0-40.0
13.33701887,30.0-40.0
6.77799041,30.0-40.0
13.87014343,30.0-40.0
44.92520247,30.0-40.0
39.32908802,30.0-40.0
50.43757677,70.0-85.0
9.065649451,30.0-40.0
