True Yield,Prediction_Ours_500
2.475057616,0.0-15.0
0.456472494,0.0-15.0
0.339837285,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.948128865,0.0-15.0
0.940121626,0.0-15.0
0.828206999,0.0-15.0
2.663355036,0.0-15.0
0.655700656,0.0-15.0
2.942173839,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.924541619,0.0-15.0
0.668792684,0.0-15.0
1.18600639,0.0-15.0
1.022402294,0.0-15.0
0.0,0.0-15.0
1.100030526,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.297246729,0.0-15.0
0.345789289,0.0-15.0
0.605197064,0.0-15.0
1.705289038,0.0-15.0
0.0,0.0-15.0
0.862838268,0.0-15.0
0.380918213,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.230274449,0.0-15.0
0.316193405,0.0-15.0
0.364667905,0.0-15.0
1.856863727,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
2.064063489,0.0-15.0
1.299881507,0.0-15.0
0.844427684,0.0-15.0
0.47110416,0.0-15.0
0.43718104,0.0-15.0
0.389738186,0.0-15.0
2.060581853,0.0-15.0
0.529819216,0.0-15.0
3.500057239,0.0-15.0
1.112505085,0.0-15.0
1.102452884,0.0-15.0
1.402918235,0.0-15.0
0.39886034,0.0-15.0
0.695297498,0.0-15.0
0.97555089,0.0-15.0
0.862512473,0.0-15.0
0.0,0.0-15.0
1.581660756,0.0-15.0
0.51807887,0.0-15.0
0.682447226,0.0-15.0
0.81239337,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.354218547,0.0-15.0
1.858564029,0.0-15.0
0.0,0.0-15.0
2.018550488,0.0-15.0
1.262424529,0.0-15.0
0.85894734,0.0-15.0
1.068125406,0.0-15.0
0.0,0.0-15.0
0.338169234,0.0-15.0
0.355367929,0.0-15.0
1.729864191,0.0-15.0
0.377050084,0.0-15.0
0.275668441,0.0-15.0
0.121773863,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
1.208332351,0.0-15.0
0.542497492,0.0-15.0
0.44794504,0.0-15.0
1.468935867,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
2.579332416,0.0-15.0
0.321740184,0.0-15.0
0.857255308,0.0-15.0
0.970983294,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
2.048615833,0.0-15.0
0.96264489,0.0-15.0
1.413781414,0.0-15.0
1.84960131,0.0-15.0
0.0,0.0-15.0
4.510108394,0.0-15.0
0.295056228,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.1532428,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.35921569,0.0-15.0
0.49264217,0.0-15.0
0.5287627,0.0-15.0
0.0,0.0-15.0
0.987020024,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.382305168,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.319224301,0.0-15.0
0.492662711,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
1.061200258,0.0-15.0
0.0,0.0-15.0
0.426836265,0.0-15.0
0.344428756,0.0-15.0
3.02090007,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.423167396,0.0-15.0
0.850358426,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.553507484,0.0-15.0
0.723968187,0.0-15.0
1.879419954,0.0-15.0
0.0,0.0-15.0
2.863405084,0.0-15.0
0.359225753,0.0-15.0
0.0,0.0-15.0
2.720923971,0.0-15.0
1.194006928,0.0-15.0
0.707045517,0.0-15.0
1.858400826,0.0-15.0
0.0,0.0-15.0
0.438548426,0.0-15.0
0.578158424,0.0-15.0
1.03540736,0.0-15.0
0.0,0.0-15.0
0.851812248,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.788355769,0.0-15.0
0.593797719,0.0-15.0
0.0,0.0-15.0
0.710304987,0.0-15.0
0.0,0.0-15.0
0.406585723,0.0-15.0
0.786255311,0.0-15.0
0.613157833,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
1.682541771,0.0-15.0
0.538585368,0.0-15.0
0.0,0.0-15.0
0.707254592,0.0-15.0
1.221284135,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.448085745,0.0-15.0
0.0,0.0-15.0
10.03471889,0.0-15.0
39.22831543,0.0-15.0
38.99137319,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
3.120933892,0.0-15.0
0.339942053,0.0-15.0
0.399824711,0.0-15.0
1.277604509,0.0-15.0
0.719285108,0.0-15.0
1.152603634,0.0-15.0
8.38964842,0.0-15.0
41.03794598,0.0-15.0
42.0580413,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.471327258,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
7.206982067,0.0-15.0
39.97323526,0.0-15.0
41.98383636,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.706381042,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
6.970567232,0.0-15.0
41.26452613,0.0-15.0
44.14137034,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
2.548391087,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
2.086409943,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
1.426630798,0.0-15.0
2.069142775,0.0-15.0
1.798923194,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
2.118660091,0.0-15.0
0.0,0.0-15.0
2.890686767,0.0-15.0
1.924092177,0.0-15.0
0.0,0.0-15.0
0.712699399,0.0-15.0
2.495636052,0.0-15.0
1.029883817,0.0-15.0
1.728296665,0.0-15.0
0.390715033,0.0-15.0
0.252253584,0.0-15.0
0.381599662,0.0-15.0
0.746156967,0.0-15.0
0.328567973,0.0-15.0
0.568210949,0.0-15.0
0.572188732,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.337596865,0.0-15.0
1.088494579,0.0-15.0
1.226874544,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
1.152131483,0.0-15.0
0.467733508,0.0-15.0
0.256451547,0.0-15.0
0.979807222,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.926720681,0.0-15.0
1.126878627,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
6.119058475,15.0-30.0
3.867385769,15.0-30.0
3.12306153,15.0-30.0
29.29817829,15.0-30.0
13.9769471,15.0-30.0
11.74218494,15.0-30.0
16.64966496,15.0-30.0
14.90450687,15.0-30.0
13.33632103,30.0-40.0
16.04854773,15.0-30.0
33.62905648,15.0-30.0
34.96324083,15.0-30.0
42.11946098,15.0-30.0
37.03037628,30.0-40.0
49.61438009,30.0-40.0
44.55887608,60.0-70.0
39.52986412,50.0-60.0
48.46327508,70.0-85.0
12.592787,15.0-30.0
15.16664871,15.0-30.0
35.70389569,30.0-40.0
40.45135336,15.0-30.0
24.02819715,30.0-40.0
46.64994849,50.0-60.0
43.42467948,15.0-30.0
40.97949244,50.0-60.0
47.14534203,50.0-60.0
12.29594301,15.0-30.0
15.82179421,15.0-30.0
34.28507945,15.0-30.0
44.68712072,0.0-15.0
21.71222946,30.0-40.0
32.99753143,30.0-40.0
47.71300168,15.0-30.0
40.29418927,50.0-60.0
55.18037009,50.0-60.0
4.344676685,15.0-30.0
1.224185961,15.0-30.0
3.941726457,15.0-30.0
11.1309805,15.0-30.0
17.26980964,15.0-30.0
10.60791195,15.0-30.0
28.77482765,0.0-15.0
23.41191123,15.0-30.0
14.82994008,15.0-30.0
16.39030586,15.0-30.0
47.2768797,15.0-30.0
49.39865649,15.0-30.0
50.90618574,15.0-30.0
45.39654665,15.0-30.0
50.57898439,15.0-30.0
45.57576479,15.0-30.0
43.182647,15.0-30.0
44.07099157,70.0-85.0
11.12595571,15.0-30.0
11.31352123,15.0-30.0
20.76458994,30.0-40.0
38.44240466,15.0-30.0
40.82349272,30.0-40.0
34.83452753,30.0-40.0
44.72607544,15.0-30.0
47.57684436,30.0-40.0
48.43208177,70.0-85.0
13.88581248,15.0-30.0
15.1448727,15.0-30.0
28.52881836,15.0-30.0
53.17975334,15.0-30.0
46.19696168,15.0-30.0
54.23706273,30.0-40.0
52.34346738,15.0-30.0
43.34412585,15.0-30.0
50.10834683,15.0-30.0
4.215754471,0.0-15.0
9.043513945,15.0-30.0
4.057606054,15.0-30.0
3.267294839,0.0-15.0
0.0,0.0-15.0
0.0,0.0-15.0
39.67142934,15.0-30.0
14.09805788,15.0-30.0
12.94497014,30.0-40.0
2.627491811,0.0-15.0
0.665064231,0.0-15.0
2.785991996,0.0-15.0
16.4358293,0.0-15.0
33.60384304,15.0-30.0
44.39407022,70.0-85.0
13.33701887,0.0-15.0
6.77799041,0.0-15.0
13.87014343,15.0-30.0
44.92520247,50.0-60.0
39.32908802,50.0-60.0
50.43757677,70.0-85.0
9.065649451,0.0-15.0
25.94022732,0.0-15.0
31.15457228,0.0-15.0
9.853260903,15.0-30.0
19.70724871,30.0-40.0
