True Yield,Prediction_Ours_500
10.65781182,15.0-30.0
14.01864146,40.0-50.0
14.96739578,15.0-30.0
3.606676847,40.0-50.0
5.008760546,40.0-50.0
4.820162197,40.0-50.0
22.16644806,40.0-50.0
20.36096013,40.0-50.0
16.96531636,70.0-85.0
15.4176361,70.0-85.0
16.88486051,70.0-85.0
30.01215681,85.0-100.0
5.980979595,70.0-85.0
7.837919121,70.0-85.0
7.7823592339999985,85.0-100.0
45.04873884,70.0-85.0
31.88044847,70.0-85.0
42.28229272,85.0-100.0
7.372693174,70.0-85.0
3.88663609,70.0-85.0
9.564949769,70.0-85.0
1.297818598,70.0-85.0
3.542495517,70.0-85.0
4.275083316,70.0-85.0
9.910073167,70.0-85.0
24.27358667,70.0-85.0
23.09132333,70.0-85.0
6.575127297000001,70.0-85.0
3.956885702,70.0-85.0
10.00188169,85.0-100.0
2.038853369,70.0-85.0
2.256359852,70.0-85.0
2.510510682,85.0-100.0
7.7649642,70.0-85.0
12.72121896,70.0-85.0
14.49254361,85.0-100.0
12.6512469,15.0-30.0
14.26895253,15.0-30.0
21.50977994,15.0-30.0
2.968869757,15.0-30.0
24.42152468,40.0-50.0
26.52646529,40.0-50.0
5.928429551,15.0-30.0
19.58685815,40.0-50.0
20.79893886,40.0-50.0
14.56538038,70.0-85.0
12.56300254,70.0-85.0
26.05284451,70.0-85.0
34.28672739,70.0-85.0
39.94694428,70.0-85.0
45.04099086,85.0-100.0
31.76101887,70.0-85.0
34.30918762,70.0-85.0
34.96627405,85.0-100.0
9.322132163,70.0-85.0
3.468901589,70.0-85.0
22.42347536,70.0-85.0
7.021683632999999,70.0-85.0
25.85124884,70.0-85.0
23.89038147,70.0-85.0
1.039364305,70.0-85.0
13.50296194,70.0-85.0
18.21528105,70.0-85.0
9.062775444,70.0-85.0
3.309805744,70.0-85.0
20.59737033,70.0-85.0
5.298717423,70.0-85.0
25.8434488,70.0-85.0
28.68684159,85.0-100.0
1.261091862,70.0-85.0
9.328786223,50.0-60.0
12.78013721,70.0-85.0
11.59050003,15.0-30.0
15.11582189,30.0-40.0
11.65330714,30.0-40.0
1.25144582,0.0-15.0
0.0,15.0-30.0
0.0,15.0-30.0
18.46507819,40.0-50.0
0.0,30.0-40.0
12.90070345,30.0-40.0
9.055172217,0.0-15.0
7.131859569,0.0-15.0
9.967512852999999,15.0-30.0
9.616112883,70.0-85.0
10.309392,70.0-85.0
23.76547665,85.0-100.0
10.05139356,70.0-85.0
0.33050129300000003,70.0-85.0
0.419612341,70.0-85.0
21.18588073,70.0-85.0
26.29043032,70.0-85.0
28.72536954,70.0-85.0
8.912186757,50.0-60.0
4.385154303,50.0-60.0
14.03295033,70.0-85.0
3.167837071,70.0-85.0
2.874679313,70.0-85.0
4.68080841,70.0-85.0
2.887815395,15.0-30.0
0.0,70.0-85.0
0.4138276970000001,70.0-85.0
8.171441333999999,70.0-85.0
16.06858475,70.0-85.0
14.2414228,70.0-85.0
6.945630992999999,15.0-30.0
0.8718207459999999,50.0-60.0
7.387205125,70.0-85.0
1.918248424,70.0-85.0
3.399446884,70.0-85.0
7.259820865,70.0-85.0
1.069060713,70.0-85.0
0.0,50.0-60.0
0.299153601,70.0-85.0
1.831351486,70.0-85.0
9.550418032,50.0-60.0
10.68115857,70.0-85.0
3.449624718,0.0-15.0
0.432282788,50.0-60.0
6.92498784,70.0-85.0
0.0,40.0-50.0
17.36491347,50.0-60.0
18.14790513,70.0-85.0
11.13292009,0.0-15.0
2.550915003,15.0-30.0
10.78337463,15.0-30.0
0.522267307,0.0-15.0
0.7575191240000001,0.0-15.0
16.82018282,0.0-15.0
16.76617673,15.0-30.0
13.87079949,15.0-30.0
18.97711675,15.0-30.0
0.0,70.0-85.0
24.21309665,50.0-60.0
28.132793300000003,85.0-100.0
13.02655322,30.0-40.0
0.7474117720000001,60.0-70.0
22.894141,85.0-100.0
1.009269411,0.0-15.0
0.0,30.0-40.0
21.36830036,30.0-40.0
20.05913492,70.0-85.0
18.75584418,70.0-85.0
29.17558441,70.0-85.0
0.0,70.0-85.0
15.09367159,50.0-60.0
17.38451108,85.0-100.0
11.30133212,15.0-30.0
0.927604534,15.0-30.0
20.24596352,70.0-85.0
1.232632372,0.0-15.0
0.7015522279999999,0.0-15.0
20.0833829,0.0-15.0
16.27214516,15.0-30.0
16.10027076,70.0-85.0
22.90680768,70.0-85.0
0.0,50.0-60.0
12.19056007,50.0-60.0
14.51047679,85.0-100.0
7.257395781,0.0-15.0
0.0,30.0-40.0
5.889073661,70.0-85.0
0.698318685,0.0-15.0
0.0,0.0-15.0
17.87933698,0.0-15.0
8.62455294,0.0-15.0
5.195732957,50.0-60.0
15.85078385,70.0-85.0
24.10905766,40.0-50.0
15.42545497,40.0-50.0
8.286467695,40.0-50.0
18.40035471,40.0-50.0
14.75153907,40.0-50.0
9.361658454,40.0-50.0
26.47105008,70.0-85.0
17.88950545,70.0-85.0
12.69227905,70.0-85.0
6.618305452,15.0-30.0
9.330486935,30.0-40.0
5.982836529,30.0-40.0
24.17024028,70.0-85.0
21.83853262,60.0-70.0
24.48223218,70.0-85.0
31.73318055,70.0-85.0
31.26129694,60.0-70.0
33.931236600000005,70.0-85.0
33.44709826,70.0-85.0
33.27025402,70.0-85.0
37.07516302,85.0-100.0
17.50108516,60.0-70.0
12.26279814,60.0-70.0
12.21708819,70.0-85.0
7.147036957999999,40.0-50.0
3.849200649,60.0-70.0
3.638207936,70.0-85.0
1.2229069259999998,40.0-50.0
13.70204119,60.0-70.0
11.32681683,70.0-85.0
14.29478531,70.0-85.0
27.94500953,70.0-85.0
29.60669897,70.0-85.0
1.637827855,70.0-85.0
5.265059572,60.0-70.0
4.477162725,70.0-85.0
6.891124522,40.0-50.0
3.42165598,60.0-70.0
3.382805594,70.0-85.0
0.552049908,50.0-60.0
8.178111662000001,50.0-60.0
7.126598877999999,70.0-85.0
4.618730656,70.0-85.0
19.16223306,70.0-85.0
21.60119174,70.0-85.0
1.252505333,50.0-60.0
2.443106533,50.0-60.0
2.103607287,70.0-85.0
13.9614152,40.0-50.0
11.31960299,30.0-40.0
13.18136791,70.0-85.0
8.599290827999999,40.0-50.0
2.8287389710000004,40.0-50.0
1.249008464,30.0-40.0
25.79234273,40.0-50.0
19.41980511,40.0-50.0
19.39344332,70.0-85.0
6.70191803,15.0-30.0
10.4860128,40.0-50.0
7.343376414,40.0-50.0
13.16893511,50.0-60.0
9.295516532,50.0-60.0
17.84178388,70.0-85.0
10.16290719,40.0-50.0
1.71151259,60.0-70.0
16.47949658,70.0-85.0
30.59884697,70.0-85.0
34.08344524,70.0-85.0
33.03637259,70.0-85.0
15.75654156,70.0-85.0
12.88972347,60.0-70.0
11.91198349,70.0-85.0
9.973367677999999,50.0-60.0
2.74121661,50.0-60.0
13.51164782,70.0-85.0
17.35437544,40.0-50.0
5.492602222,40.0-50.0
12.78962475,70.0-85.0
11.04036087,70.0-85.0
27.20831726,70.0-85.0
28.57251929,70.0-85.0
2.008708666,70.0-85.0
6.090802245,60.0-70.0
6.03417912,70.0-85.0
10.47269891,50.0-60.0
2.505489323,50.0-60.0
7.9495902539999985,70.0-85.0
15.5615648,40.0-50.0
3.434831672,40.0-50.0
5.071740985,70.0-85.0
6.112603375,70.0-85.0
17.43734901,70.0-85.0
15.21649465,70.0-85.0
1.159391266,50.0-60.0
2.749074467,50.0-60.0
2.565604497,70.0-85.0
14.7478961,15.0-30.0
30.5912617,15.0-30.0
30.28625472,15.0-30.0
35.07866175,0.0-15.0
35.08872433,15.0-30.0
34.80628557,85.0-100.0
23.21156884,0.0-15.0
38.91690391,0.0-15.0
34.37725511,85.0-100.0
18.97417112,70.0-85.0
41.29698409,60.0-70.0
51.39708789,85.0-100.0
50.58289676,70.0-85.0
46.74711139,60.0-70.0
53.59986981,85.0-100.0
